;Dominant_Topic;Topic_Keywords;Num_Documents;Perc_Documents
5940.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
5941.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
5942.0;0.0;pøe, cesta, dlouhý, pár, kilometr, zima, hodina, let, svìt, èas;;
5943.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
5944.0;13.0;procent, poèet, èlovìk, týden, pandemie, vysoký, bøezen, pøípad, proslulý_párty, èesku;;
5945.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
5946.0;2.0;lékaø, nemoc, péèe, pacient, zdraví, tìlo, lék, problém, odborník, pøe;;
5947.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
5948.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
5949.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
5950.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
5951.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
5952.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
5953.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
5954.0;13.0;procent, poèet, èlovìk, týden, pandemie, vysoký, bøezen, pøípad, proslulý_párty, èesku;;
5955.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
5956.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
5957.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
5958.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
5959.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
5960.0;13.0;procent, poèet, èlovìk, týden, pandemie, vysoký, bøezen, pøípad, proslulý_párty, èesku;;
5961.0;10.0;èlovìk, øíkat, ¾ena, let, dìlat, ¾ivot, jít, máma, øíct, nìjaký;;
5962.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
5963.0;13.0;procent, poèet, èlovìk, týden, pandemie, vysoký, bøezen, pøípad, proslulý_párty, èesku;;
5964.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
5965.0;13.0;procent, poèet, èlovìk, týden, pandemie, vysoký, bøezen, pøípad, proslulý_párty, èesku;;
5966.0;1.0;let, rok, film, svìt, seriál, èeský, divadlo, kniha, zemøít, pøíbìh;;
5967.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
5968.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
5969.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
5970.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
5971.0;13.0;procent, poèet, èlovìk, týden, pandemie, vysoký, bøezen, pøípad, proslulý_párty, èesku;;
5972.0;13.0;procent, poèet, èlovìk, týden, pandemie, vysoký, bøezen, pøípad, proslulý_párty, èesku;;
5973.0;6.0;zákon, soud, návrh, pøípad, rok, úøad, mìsíc, ministerstvo, rozhodnutí, konec;;
5974.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
5975.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
5976.0;0.0;pøe, cesta, dlouhý, pár, kilometr, zima, hodina, let, svìt, èas;;
5977.0;0.0;pøe, cesta, dlouhý, pár, kilometr, zima, hodina, let, svìt, èas;;
5978.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
5979.0;13.0;procent, poèet, èlovìk, týden, pandemie, vysoký, bøezen, pøípad, proslulý_párty, èesku;;
5980.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
5981.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
5982.0;13.0;procent, poèet, èlovìk, týden, pandemie, vysoký, bøezen, pøípad, proslulý_párty, èesku;;
5983.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
5984.0;6.0;zákon, soud, návrh, pøípad, rok, úøad, mìsíc, ministerstvo, rozhodnutí, konec;;
5985.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
5986.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
5987.0;4.0;èlovìk, opatøení, mìsto, zákaz, obchod, obec, pondìlí, omezení, tarif, vláda;;
5988.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
5989.0;13.0;procent, poèet, èlovìk, týden, pandemie, vysoký, bøezen, pøípad, proslulý_párty, èesku;;
5990.0;13.0;procent, poèet, èlovìk, týden, pandemie, vysoký, bøezen, pøípad, proslulý_párty, èesku;;
5991.0;6.0;zákon, soud, návrh, pøípad, rok, úøad, mìsíc, ministerstvo, rozhodnutí, konec;;
5992.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
5993.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
5994.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
5995.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
5996.0;18.0;rok, auto, vùz, model, znaèka, automobilka, aut, let, trh, výroba;;
5997.0;13.0;procent, poèet, èlovìk, týden, pandemie, vysoký, bøezen, pøípad, proslulý_párty, èesku;;
5998.0;13.0;procent, poèet, èlovìk, týden, pandemie, vysoký, bøezen, pøípad, proslulý_párty, èesku;;
5999.0;13.0;procent, poèet, èlovìk, týden, pandemie, vysoký, bøezen, pøípad, proslulý_párty, èesku;;
6000.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
6001.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
6002.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
6003.0;5.0;americký, let, rok, uvést, ruský, usa, tesla, letadlo, armáda, letoun;;
6004.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
6005.0;13.0;procent, poèet, èlovìk, týden, pandemie, vysoký, bøezen, pøípad, proslulý_párty, èesku;;
6006.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
6007.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
6008.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
6009.0;14.0;zápas, gól, bod, tým, utkání, hrát, sezona, domácí, hráè, trenér;;
6010.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
6011.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
6012.0;10.0;èlovìk, øíkat, ¾ena, let, dìlat, ¾ivot, jít, máma, øíct, nìjaký;;
6013.0;13.0;procent, poèet, èlovìk, týden, pandemie, vysoký, bøezen, pøípad, proslulý_párty, èesku;;
6014.0;6.0;zákon, soud, návrh, pøípad, rok, úøad, mìsíc, ministerstvo, rozhodnutí, konec;;
6015.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
6016.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
6017.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
6018.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
6019.0;13.0;procent, poèet, èlovìk, týden, pandemie, vysoký, bøezen, pøípad, proslulý_párty, èesku;;
6020.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
6021.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
6022.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
6023.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
6024.0;1.0;let, rok, film, svìt, seriál, èeský, divadlo, kniha, zemøít, pøíbìh;;
6025.0;13.0;procent, poèet, èlovìk, týden, pandemie, vysoký, bøezen, pøípad, proslulý_párty, èesku;;
6026.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
6027.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
6028.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
6029.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
6030.0;10.0;èlovìk, øíkat, ¾ena, let, dìlat, ¾ivot, jít, máma, øíct, nìjaký;;
6031.0;18.0;rok, auto, vùz, model, znaèka, automobilka, aut, let, trh, výroba;;
6032.0;18.0;rok, auto, vùz, model, znaèka, automobilka, aut, let, trh, výroba;;
6033.0;0.0;pøe, cesta, dlouhý, pár, kilometr, zima, hodina, let, svìt, èas;;
6034.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
6035.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
6036.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
6037.0;1.0;let, rok, film, svìt, seriál, èeský, divadlo, kniha, zemøít, pøíbìh;;
6038.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
6039.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
6040.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
6041.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
6042.0;13.0;procent, poèet, èlovìk, týden, pandemie, vysoký, bøezen, pøípad, proslulý_párty, èesku;;
6043.0;13.0;procent, poèet, èlovìk, týden, pandemie, vysoký, bøezen, pøípad, proslulý_párty, èesku;;
6044.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
6045.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
6046.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
6047.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
6048.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
6049.0;1.0;let, rok, film, svìt, seriál, èeský, divadlo, kniha, zemøít, pøíbìh;;
6050.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
6051.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
6052.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
6053.0;0.0;pøe, cesta, dlouhý, pár, kilometr, zima, hodina, let, svìt, èas;;
6054.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
6055.0;13.0;procent, poèet, èlovìk, týden, pandemie, vysoký, bøezen, pøípad, proslulý_párty, èesku;;
6056.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
6057.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
6058.0;13.0;procent, poèet, èlovìk, týden, pandemie, vysoký, bøezen, pøípad, proslulý_párty, èesku;;
6059.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
6060.0;5.0;americký, let, rok, uvést, ruský, usa, tesla, letadlo, armáda, letoun;;
6061.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
6062.0;12.0;firma, spoleènost, zamìstnanec, èlovìk, práce, slu¾ba, peníze, pracovní, finanèní, online;;
6063.0;5.0;americký, let, rok, uvést, ruský, usa, tesla, letadlo, armáda, letoun;;
6064.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
6065.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
6066.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
6067.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
6068.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
6069.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
6070.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
6071.0;1.0;let, rok, film, svìt, seriál, èeský, divadlo, kniha, zemøít, pøíbìh;;
6072.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
6073.0;13.0;procent, poèet, èlovìk, týden, pandemie, vysoký, bøezen, pøípad, proslulý_párty, èesku;;
6074.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
6075.0;1.0;let, rok, film, svìt, seriál, èeský, divadlo, kniha, zemøít, pøíbìh;;
6076.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
6077.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
6078.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
6079.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
6080.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
6081.0;10.0;èlovìk, øíkat, ¾ena, let, dìlat, ¾ivot, jít, máma, øíct, nìjaký;;
6082.0;1.0;let, rok, film, svìt, seriál, èeský, divadlo, kniha, zemøít, pøíbìh;;
6083.0;10.0;èlovìk, øíkat, ¾ena, let, dìlat, ¾ivot, jít, máma, øíct, nìjaký;;
6084.0;13.0;procent, poèet, èlovìk, týden, pandemie, vysoký, bøezen, pøípad, proslulý_párty, èesku;;
6085.0;5.0;americký, let, rok, uvést, ruský, usa, tesla, letadlo, armáda, letoun;;
6086.0;8.0;øidiè, vozidlo, mu¾, auto, silnice, policie, pøe, policista, nehoda, jízda;;
6087.0;13.0;procent, poèet, èlovìk, týden, pandemie, vysoký, bøezen, pøípad, proslulý_párty, èesku;;
6088.0;10.0;èlovìk, øíkat, ¾ena, let, dìlat, ¾ivot, jít, máma, øíct, nìjaký;;
6089.0;17.0;vakcína, oèkování, èlovìk, dávka, milion, studie, oèkovat, vìdec, covidu, pøípad;;
6090.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
6091.0;13.0;procent, poèet, èlovìk, týden, pandemie, vysoký, bøezen, pøípad, proslulý_párty, èesku;;
6092.0;13.0;procent, poèet, èlovìk, týden, pandemie, vysoký, bøezen, pøípad, proslulý_párty, èesku;;
6093.0;12.0;firma, spoleènost, zamìstnanec, èlovìk, práce, slu¾ba, peníze, pracovní, finanèní, online;;
6094.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
6095.0;18.0;rok, auto, vùz, model, znaèka, automobilka, aut, let, trh, výroba;;
6096.0;17.0;vakcína, oèkování, èlovìk, dávka, milion, studie, oèkovat, vìdec, covidu, pøípad;;
6097.0;13.0;procent, poèet, èlovìk, týden, pandemie, vysoký, bøezen, pøípad, proslulý_párty, èesku;;
6098.0;13.0;procent, poèet, èlovìk, týden, pandemie, vysoký, bøezen, pøípad, proslulý_párty, èesku;;
6099.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
6100.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
6101.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
6102.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
6103.0;5.0;americký, let, rok, uvést, ruský, usa, tesla, letadlo, armáda, letoun;;
6104.0;0.0;pøe, cesta, dlouhý, pár, kilometr, zima, hodina, let, svìt, èas;;
6105.0;10.0;èlovìk, øíkat, ¾ena, let, dìlat, ¾ivot, jít, máma, øíct, nìjaký;;
6106.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
6107.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
6108.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
6109.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
6110.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
6111.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
6112.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
6113.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
6114.0;13.0;procent, poèet, èlovìk, týden, pandemie, vysoký, bøezen, pøípad, proslulý_párty, èesku;;
6115.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
6116.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
6117.0;14.0;zápas, gól, bod, tým, utkání, hrát, sezona, domácí, hráè, trenér;;
6118.0;0.0;pøe, cesta, dlouhý, pár, kilometr, zima, hodina, let, svìt, èas;;
6119.0;0.0;pøe, cesta, dlouhý, pár, kilometr, zima, hodina, let, svìt, èas;;
6120.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
6121.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
6122.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
6123.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
6124.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
6125.0;13.0;procent, poèet, èlovìk, týden, pandemie, vysoký, bøezen, pøípad, proslulý_párty, èesku;;
6126.0;0.0;pøe, cesta, dlouhý, pár, kilometr, zima, hodina, let, svìt, èas;;
6127.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
6128.0;13.0;procent, poèet, èlovìk, týden, pandemie, vysoký, bøezen, pøípad, proslulý_párty, èesku;;
6129.0;0.0;pøe, cesta, dlouhý, pár, kilometr, zima, hodina, let, svìt, èas;;
6130.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
6131.0;13.0;procent, poèet, èlovìk, týden, pandemie, vysoký, bøezen, pøípad, proslulý_párty, èesku;;
6132.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
6133.0;13.0;procent, poèet, èlovìk, týden, pandemie, vysoký, bøezen, pøípad, proslulý_párty, èesku;;
6134.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
6135.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
6136.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
6137.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
6138.0;13.0;procent, poèet, èlovìk, týden, pandemie, vysoký, bøezen, pøípad, proslulý_párty, èesku;;
6139.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
